,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,断面收缩率,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
2347,ZG22CrMnMo,_,光滑,_,纵向,,010495,3.0,25.0,0.0,39.1,2.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:260℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
2348,ZG22CrMnMo,_,光滑,_,纵向,,010495,4.0,25.0,0.0,42.1,3.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:500℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
2349,ZG22CrMnMo,_,光滑,_,纵向,,010495,5.0,25.0,0.0,40.3,4.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:520℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
2350,ZG22CrMnMo,_,光滑,_,纵向,,010495,7.0,25.0,0.0,44.7,5.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:540℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
2351,ZG22CrMnMo,_,光滑,_,纵向,,010495,8.0,25.0,0.0,46.4,6.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:560℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火索氏体,0
2352,ZG22CrMnMo,_,光滑,_,纵向,,010495,9.0,25.0,0.0,44.0,7.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:900℃ 加热 ,  280℃  等温 1h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
2353,ZG22CrMnMo,_,光滑,_,纵向,,010495,11.0,25.0,0.0,49.5,8.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:900℃ 加热 + 340℃ 等温 1h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2354,ZG22CrMnMo,_,光滑,_,纵向,,010495,6.0,-60.0,0.0,44.8,9.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:530℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
2355,ZG22CrMnMo,_,光滑,_,纵向,,010495,8.0,250.0,0.0,52.5,10.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:560℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火索氏体,0
2356,ZG22CrMnMo,_,光滑,_,纵向,,010495,8.0,300.0,0.0,53.6,11.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:560℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火索氏体,0
2357,ZG22CrMnMo,_,光滑,_,纵向,,010495,8.0,350.0,0.0,57.5,12.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:560℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火索氏体,0
2358,ZG22CrMnMo,_,光滑,_,纵向,,010495,8.0,400.0,0.0,61.7,13.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:560℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火索氏体,0
2359,ZG22CrMnMo,_,光滑,_,纵向,,010495,8.0,450.0,0.0,60.9,14.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:560℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火索氏体,0
2360,ZG22CrMnMo,_,光滑,_,纵向,,010495,8.0,500.0,0.0,61.0,15.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:560℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火索氏体,0
2361,ZG22CrMnMo,_,光滑,_,纵向,,010495,8.0,550.0,0.0,64.7,16.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.85,0.31,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:560℃  2h;淬火:900℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火索氏体,0
2362,ZG25,上海材料研究所,光滑,Φ10,纵向,GB228-87,710,1.0,25.0,3.0,47.8,1.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.013,0.68,0.31,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:900℃ 4h 空冷;退火:NaN,,,,,,,,
2363,ZG25,上海材料研究所,光滑,Φ10,纵向,GB228-87,617,1.0,25.0,3.0,60.4,2.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.009,0.011,0.63,0.3,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:900℃ 4h 空冷;退火:NaN,,,,,,,,
2364,ZG25,上海材料研究所,光滑,Φ10,纵向,GB228-87,224,1.0,25.0,3.0,57.2,3.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.015,0.013,0.79,0.34,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:900℃ 4h 空冷;退火:NaN,,,,,,,,
2365,ZG25,上海材料研究所,光滑,Φ10,纵向,GB228-87,220,1.0,25.0,3.0,55.4,4.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.012,0.013,0.73,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:900℃ 4h 空冷;退火:NaN,,,,,,,,
2366,ZG25,上海材料研究所,光滑,Φ10,纵向,GB228-87,719,1.0,25.0,3.0,61.0,5.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.011,0.014,0.69,0.29,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:900℃ 4h 空冷;退火:NaN,,,,,,,,
2367,ZG25CrMnSiMo,_,光滑,_,纵向,,040495,1.0,25.0,0.0,35.0,1.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.105,0.65,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:900℃ 加热 + 200℃ 等温 + 220℃ 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火马氏体,376
2368,ZG25CrMnSiMo,_,光滑,_,纵向,,040495,2.0,25.0,0.0,45.0,2.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.105,0.65,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:530℃;淬火:900℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火索氏体,376
2369,ZG25CrMnSiMo,_,光滑,_,纵向,,040495,1.0,-40.0,0.0,39.7,3.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.105,0.65,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:900℃ 加热 + 200℃ 等温 + 220℃ 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火马氏体,376
2370,ZG25CrMnSiMo,_,光滑,_,纵向,,040495,1.0,-60.0,0.0,46.5,4.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.15,0.025,0.025,0.105,0.65,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:900℃ 加热 + 200℃ 等温 + 220℃ 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火马氏体,376
2371,ZG28CrMnSiNi2,_,光滑,_,纵向,,062095,1.0,25.0,1.0,36.1,1.0,_,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.15,0.05,0.025,0.85,0.6,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:900℃ 加热,180℃ 等温 + 200℃ 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,NaN,回火马氏体,0
2372,ZG28CrMnSiNi2,_,光滑,_,纵向,,062095,2.0,25.0,1.0,37.4,2.0,_,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.15,0.05,0.025,0.85,0.6,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:900℃ 加热,180℃ 等温 + 230℃ 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
2373,ZG28CrMnSiNi2,_,光滑,_,纵向,,062095,3.0,25.0,1.0,34.3,3.0,_,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.15,0.05,0.025,0.85,0.6,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:200℃;淬火:900℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,回火马氏体,0
2374,ZG28CrMnSiNi2,_,光滑,_,纵向,,062095,1.0,-20.0,1.0,32.94,4.0,_,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.15,0.05,0.025,0.85,0.6,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:900℃ 加热,180℃ 等温 + 200℃ 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,NaN,回火马氏体,0
2375,ZG28CrMnSiNi2,_,光滑,_,纵向,,062095,1.0,-40.0,1.0,36.0,5.0,_,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.15,0.05,0.025,0.85,0.6,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:900℃ 加热,180℃ 等温 + 200℃ 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,NaN,回火马氏体,0
2376,ZG28CrMnSiNi2,_,光滑,_,纵向,,062095,1.0,-60.0,1.0,37.7,6.0,_,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.15,0.05,0.025,0.85,0.6,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:900℃ 加热,180℃ 等温 + 200℃ 回火;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,NaN,回火马氏体,0
2377,ZG30Cr18Mn12Si2N,_,光滑,_,轴向,,122894,1.0,25.0,0.0,21.0,1.0,二汽铸锻件厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.021,0.031,11.8,1.95,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸态: 不热处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
2378,ZG30Cr18Mn12Si2N,_,光滑,_,轴向,,122894,1.0,400.0,0.0,20.5,2.0,二汽铸锻件厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.021,0.031,11.8,1.95,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸态: 不热处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
2379,ZG30Cr18Mn12Si2N,_,光滑,_,轴向,,122894,1.0,600.0,0.0,20.5,3.0,二汽铸锻件厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.021,0.031,11.8,1.95,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸态: 不热处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
2380,ZG30Cr18Mn12Si2N,_,光滑,_,轴向,,122894,1.0,700.0,0.0,25.0,4.0,二汽铸锻件厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.021,0.031,11.8,1.95,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸态: 不热处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
2381,ZG30Cr18Mn12Si2N,_,光滑,_,轴向,,122894,1.0,800.0,0.0,34.0,5.0,二汽铸锻件厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.021,0.031,11.8,1.95,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸态: 不热处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
2382,ZG30Cr18Mn12Si2N,_,光滑,_,轴向,,122894,1.0,900.0,0.0,39.0,6.0,二汽铸锻件厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.021,0.031,11.8,1.95,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸态: 不热处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
2383,ZG30Cr18Mn12Si2N,_,光滑,_,轴向,,122894,1.0,950.0,0.0,68.0,7.0,二汽铸锻件厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.021,0.031,11.8,1.95,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸态: 不热处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
2384,ZG30Cr18Mn12Si2N,_,光滑,_,轴向,,122894,1.0,1000.0,0.0,71.0,8.0,二汽铸锻件厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.021,0.031,11.8,1.95,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸态: 不热处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
2385,ZG30Cr18Mn12Si2N,_,光滑,_,轴向,,122894,1.0,25.0,1.0,21.0,9.0,二汽铸锻件厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.021,0.031,11.8,1.95,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸态: 不热处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
2386,ZG30Cr18Mn12Si2N,_,光滑,_,轴向,,122894,1.0,25.0,1.0,5.0,10.0,二汽铸锻件厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.021,0.031,11.8,1.95,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:铸态: 不热处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
