,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,伸长率10,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
135,12Cr3MoVSiTiB,上海成套所,光滑,_,纵向,GB4338-84,7129441,1.0,550.0,3.0,18.3,40.0,上海成套所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.007,0.12,0.0,0.33,1.1,0.12,2.71,0.011,0.019,0.7,0.72,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃,5h;淬火:NaN;正火:1070℃,45';退火:NaN",少量氧化物和硫化物,5,7,NaN,NaN,上海发电设备成套所,贝氏体,374
136,12MoVWBSiRE,_,光滑,_,_,,070295,3.0,100.0,2.0,15.0,10.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.006,0.0,0.26,0.35,0.54,0.0,0.0,0.012,0.02,0.6,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:770℃ * 3h;淬火:NaN;正火:1000℃ *45分;退火:NaN,,,,,,,,
137,12MoVWBSiRE,_,光滑,_,_,,070295,3.0,200.0,2.0,13.5,11.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.006,0.0,0.26,0.35,0.54,0.0,0.0,0.012,0.02,0.6,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:770℃ * 3h;淬火:NaN;正火:1000℃ *45分;退火:NaN,,,,,,,,
138,12MoVWBSiRE,_,光滑,_,_,,070295,3.0,300.0,2.0,18.5,12.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.006,0.0,0.26,0.35,0.54,0.0,0.0,0.012,0.02,0.6,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:770℃ * 3h;淬火:NaN;正火:1000℃ *45分;退火:NaN,,,,,,,,
139,12MoVWBSiRE,_,光滑,_,_,,070295,3.0,400.0,2.0,16.0,13.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.006,0.0,0.26,0.35,0.54,0.0,0.0,0.012,0.02,0.6,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:770℃ * 3h;淬火:NaN;正火:1000℃ *45分;退火:NaN,,,,,,,,
140,12MoVWBSiRE,_,光滑,_,_,,070295,3.0,500.0,2.0,13.5,14.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.006,0.0,0.26,0.35,0.54,0.0,0.0,0.012,0.02,0.6,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:770℃ * 3h;淬火:NaN;正火:1000℃ *45分;退火:NaN,,,,,,,,
141,12MoVWBSiRE,_,光滑,_,_,,070295,3.0,550.0,2.0,13.0,15.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.006,0.0,0.26,0.35,0.54,0.0,0.0,0.012,0.02,0.6,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:770℃ * 3h;淬火:NaN;正火:1000℃ *45分;退火:NaN,,,,,,,,
142,12MoVWBSiRE,_,光滑,_,_,,070295,3.0,580.0,2.0,12.5,16.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.006,0.0,0.26,0.35,0.54,0.0,0.0,0.012,0.02,0.6,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:770℃ * 3h;淬火:NaN;正火:1000℃ *45分;退火:NaN,,,,,,,,
143,12MoVWBSiRE,_,光滑,_,_,,070295,3.0,600.0,2.0,16.5,17.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.006,0.0,0.26,0.35,0.54,0.0,0.0,0.012,0.02,0.6,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:770℃ * 3h;淬火:NaN;正火:1000℃ *45分;退火:NaN,,,,,,,,
144,12MoVWBSiRE,_,光滑,_,_,,070295,3.0,620.0,2.0,12.5,18.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.006,0.0,0.26,0.35,0.54,0.0,0.0,0.012,0.02,0.6,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:770℃ * 3h;淬火:NaN;正火:1000℃ *45分;退火:NaN,,,,,,,,
145,12MoVWBSiRE,_,光滑,_,_,,070295,3.0,650.0,2.0,11.5,19.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.006,0.0,0.26,0.35,0.54,0.0,0.0,0.012,0.02,0.6,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:770℃ * 3h;淬火:NaN;正火:1000℃ *45分;退火:NaN,,,,,,,,
146,12MoVWBSiRE,_,光滑,_,_,,070295,3.0,700.0,2.0,18.5,20.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.006,0.0,0.26,0.35,0.54,0.0,0.0,0.012,0.02,0.6,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:770℃ * 3h;淬火:NaN;正火:1000℃ *45分;退火:NaN,,,,,,,,
147,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,1.0,25.0,0.0,11.5,1.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:850℃;退火:NaN,,,,,,,,
148,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,2.0,25.0,0.0,12.5,2.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:875℃;退火:NaN,,,,,,,,
149,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,3.0,25.0,0.0,10.5,3.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:900℃;退火:NaN,NaN,6,6,NaN,NaN,上钢三厂,回火贝氏体+少量回火索氏体,0
150,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,4.0,25.0,0.0,11.5,4.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:925℃;退火:NaN,,,,,,,,
151,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,5.0,25.0,0.0,12.0,5.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:950℃;退火:NaN,,,,,,,,
152,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,64-470,1.0,25.0,0.0,11.0,6.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.002,0.0,0.0,0.06,0.4,0.0,1.23,0.009,0.014,1.43,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:850℃;退火:NaN,NaN,4,4,NaN,NaN,上钢三厂,回火贝氏体+ 少量回火索氏体,0
153,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,64-470,6.0,25.0,0.0,11.0,7.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.002,0.0,0.0,0.06,0.4,0.0,1.23,0.009,0.014,1.43,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
154,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,64-470,3.0,25.0,0.0,10.5,8.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.002,0.0,0.0,0.06,0.4,0.0,1.23,0.009,0.014,1.43,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:900℃;退火:NaN,,,,,,,,
155,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,64-470,7.0,25.0,0.0,9.0,9.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.002,0.0,0.0,0.06,0.4,0.0,1.23,0.009,0.014,1.43,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:930℃;退火:NaN,,,,,,,,
156,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,64-470,8.0,25.0,0.0,12.0,10.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.002,0.0,0.0,0.06,0.4,0.0,1.23,0.009,0.014,1.43,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:1000℃;退火:NaN,,,,,,,,
157,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,9.0,25.0,0.0,12.0,11.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
158,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,10.0,25.0,0.0,8.5,12.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:300℃;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
159,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,11.0,25.0,0.0,10.0,13.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:350℃;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
160,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,12.0,25.0,0.0,8.0,14.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:400℃;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
161,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,13.0,25.0,0.0,10.5,15.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:450℃;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
162,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,14.0,25.0,0.0,8.0,16.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:500℃;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
163,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,15.0,25.0,0.0,12.5,17.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:550℃;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
164,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,6.0,25.0,0.0,12.5,18.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
165,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,16.0,25.0,0.0,10.0,19.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:650℃;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
166,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,17.0,25.0,0.0,12.0,20.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
167,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,64-470,18.0,25.0,0.0,10.5,21.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.002,0.0,0.0,0.06,0.4,0.0,1.23,0.009,0.014,1.43,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:550℃;淬火:NaN;正火:900℃;退火:NaN,,,,,,,,
168,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,64-470,3.0,25.0,0.0,10.5,22.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.002,0.0,0.0,0.06,0.4,0.0,1.23,0.009,0.014,1.43,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃;淬火:NaN;正火:900℃;退火:NaN,,,,,,,,
169,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,64-470,19.0,25.0,0.0,12.5,23.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.002,0.0,0.0,0.06,0.4,0.0,1.23,0.009,0.014,1.43,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:650℃;淬火:NaN;正火:900℃;退火:NaN,,,,,,,,
170,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,64-470,20.0,25.0,0.0,12.0,24.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.002,0.0,0.0,0.06,0.4,0.0,1.23,0.009,0.014,1.43,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃;淬火:NaN;正火:900℃;退火:NaN,,,,,,,,
171,14CrMnMoVB,上海材料所,光滑,Φ10,横向,GB228-87,1-314,21.0,25.0,0.0,13.5,25.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:热轧;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
172,14CrMnMoVB,上海材料所,光滑,Φ10,横向,GB228-87,1-314,22.0,25.0,0.0,14.0,26.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:热轧 回火 600℃;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
173,14CrMnMoVB,上海材料所,光滑,Φ10,横向,GB228-87,1-314,9.0,25.0,0.0,12.0,27.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
174,14CrMnMoVB,上海材料所,光滑,Φ10,横向,GB228-87,1-314,16.0,25.0,0.0,13.0,28.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:650℃;淬火:NaN;正火:880℃;退火:NaN,,,,,,,,
175,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,21.0,25.0,0.0,15.0,29.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:热轧;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
176,14CrMnMoVB,上海材料所,光滑,Φ10,纵向,GB228-87,1-314,22.0,25.0,0.0,12.5,30.0,上钢三厂,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0014,0.0,0.0,0.08,0.36,0.0,1.13,0.01,0.017,1.1,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:热轧 回火 600℃;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
