,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,伸长率5,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
668,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118001,1.0,500.0,0.0,30.0,9.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,9.42,17.8,0.007,0.026,1.31,0.63,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:800℃ 时效 10h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1150℃ 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,奥氏体+少量δ铁素体,0
669,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118001,1.0,550.0,0.0,40.5,10.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,9.42,17.8,0.007,0.026,1.31,0.63,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:800℃ 时效 10h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1150℃ 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,奥氏体+少量δ铁素体,0
670,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118001,1.0,600.0,0.0,28.5,11.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,9.42,17.8,0.007,0.026,1.31,0.63,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:800℃ 时效 10h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1150℃ 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,奥氏体+少量δ铁素体,0
671,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118001,1.0,650.0,0.0,30.0,12.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,9.42,17.8,0.007,0.026,1.31,0.63,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:800℃ 时效 10h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1150℃ 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,奥氏体+少量δ铁素体,0
672,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118001,1.0,700.0,0.0,29.5,13.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,9.42,17.8,0.007,0.026,1.31,0.63,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:800℃ 时效 10h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1150℃ 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,奥氏体+少量δ铁素体,0
673,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118002,2.0,20.0,0.0,41.0,14.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,孪晶奥氏体,0
674,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118002,2.0,300.0,0.0,31.0,15.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,孪晶奥氏体,0
675,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118002,2.0,400.0,0.0,31.0,16.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,孪晶奥氏体,0
676,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118002,2.0,500.0,0.0,29.0,17.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,孪晶奥氏体,0
677,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118002,2.0,600.0,0.0,25.0,18.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,孪晶奥氏体,0
678,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118002,2.0,700.0,0.0,26.0,19.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,孪晶奥氏体,0
679,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118002,2.0,800.0,0.0,35.0,20.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,孪晶奥氏体,0
680,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118003,2.0,20.0,0.0,59.0,21.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,,,,,,,,
681,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118003,2.0,500.0,0.0,34.0,22.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,,,,,,,,
682,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118003,2.0,600.0,0.0,35.0,23.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,,,,,,,,
683,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118003,2.0,700.0,0.0,44.0,24.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,,,,,,,,
684,1Cr18Ni9Ti,621 所,光滑,Φ5,纵向,GB4338-84,118003,2.0,800.0,0.0,53.0,25.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1050℃ 空冷 或 水冷;正火:NaN;退火:NaN,,,,,,,,
685,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,1.0,25.0,2.0,41.0,1.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:950℃ * 30分 (水冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
686,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,2.0,25.0,2.0,52.0,2.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1175℃* 30分 (水冷);正火:NaN;退火:NaN,,,,,,,,
687,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,2.0,25.0,2.0,54.0,3.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1175℃* 30分 (水冷);正火:NaN;退火:NaN,,,,,,,,
688,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,3.0,25.0,2.0,60.0,4.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1220℃* 5 分 (水冷);正火:NaN;退火:NaN,,,,,,,,
689,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,3.0,25.0,1.0,56.0,5.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1220℃* 5 分 (水冷);正火:NaN;退火:NaN,,,,,,,,
690,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,4.0,25.0,2.0,47.0,6.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1000℃   水冷;正火:NaN;退火:NaN,,,,,,,,
691,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,5.0,25.0,2.0,43.0,7.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1000℃     空冷;正火:NaN;退火:NaN,,,,,,,,
692,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,6.0,25.0,2.0,51.0,8.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1100℃   水冷;正火:NaN;退火:NaN,,,,,,,,
693,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,7.0,25.0,2.0,51.0,9.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1100℃     空冷;正火:NaN;退火:NaN,,,,,,,,
694,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,8.0,25.0,2.0,56.0,10.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1200℃   水冷;正火:NaN;退火:NaN,,,,,,,,
695,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,9.0,25.0,2.0,54.0,11.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1200℃     空冷;正火:NaN;退火:NaN,,,,,,,,
696,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,10.0,25.0,2.0,58.0,12.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1160~1190℃  水冷;正火:NaN;退火:NaN,,,,,,,,
697,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,1.0,25.0,2.0,58.0,13.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:950℃ * 30分 (水冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
698,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,1.0,25.0,1.0,44.0,14.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:950℃ * 30分 (水冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
699,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,1.0,25.0,1.0,45.0,15.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:950℃ * 30分 (水冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
700,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,1.0,25.0,1.0,42.4,16.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:950℃ * 30分 (水冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
701,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,1.0,25.0,1.0,39.0,17.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:950℃ * 30分 (水冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
702,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,1.0,25.0,1.0,42.0,18.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:950℃ * 30分 (水冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
703,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,3.0,600.0,2.0,40.0,19.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1220℃* 5 分 (水冷);正火:NaN;退火:NaN,,,,,,,,
704,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,10.0,620.0,2.0,40.0,20.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1160~1190℃  水冷;正火:NaN;退火:NaN,,,,,,,,
705,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,10.0,650.0,2.0,30.0,21.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1160~1190℃  水冷;正火:NaN;退火:NaN,,,,,,,,
706,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,10.0,700.0,2.0,36.0,22.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1160~1190℃  水冷;正火:NaN;退火:NaN,,,,,,,,
707,1Cr19Ni11Nb,_,光滑,_,纵向,,062094,3.0,650.0,2.0,37.0,23.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,17.9,0.004,0.022,1.58,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:1220℃* 5 分 (水冷);正火:NaN;退火:NaN,,,,,,,,
